2025-05-01 19:47:56,102 INFO: Starting 'noise-floor' test
2025-05-01 19:48:08,911 INFO: Noise-floor: runs=100, ODR=1250000 Hz, filter=Sinc6
2025-05-01 19:48:49,995 INFO: Run 55: mean=1.153e-05 V, std=2.384e-05 V, ptp=2.021e-04 V, NSD_med=2.254e-08 V/sqrt(Hz)
2025-05-01 19:48:50,693 INFO: Run 56: mean=1.158e-05 V, std=2.374e-05 V, ptp=2.310e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:48:51,381 INFO: Run 57: mean=1.149e-05 V, std=2.359e-05 V, ptp=2.129e-04 V, NSD_med=2.248e-08 V/sqrt(Hz)
2025-05-01 19:48:52,125 INFO: Run 58: mean=1.256e-05 V, std=2.362e-05 V, ptp=2.095e-04 V, NSD_med=2.241e-08 V/sqrt(Hz)
2025-05-01 19:48:52,917 INFO: Run 59: mean=1.153e-05 V, std=2.367e-05 V, ptp=2.017e-04 V, NSD_med=2.260e-08 V/sqrt(Hz)
2025-05-01 19:48:53,622 INFO: Run 60: mean=1.225e-05 V, std=2.369e-05 V, ptp=2.080e-04 V, NSD_med=2.254e-08 V/sqrt(Hz)
2025-05-01 19:48:54,304 INFO: Run 61: mean=1.196e-05 V, std=2.339e-05 V, ptp=1.987e-04 V, NSD_med=2.260e-08 V/sqrt(Hz)
2025-05-01 19:48:55,156 INFO: Run 62: mean=1.086e-05 V, std=2.334e-05 V, ptp=2.227e-04 V, NSD_med=2.247e-08 V/sqrt(Hz)
2025-05-01 19:48:55,844 INFO: Run 63: mean=1.171e-05 V, std=2.339e-05 V, ptp=1.953e-04 V, NSD_med=2.253e-08 V/sqrt(Hz)
2025-05-01 19:48:56,572 INFO: Run 64: mean=1.158e-05 V, std=2.351e-05 V, ptp=2.153e-04 V, NSD_med=2.258e-08 V/sqrt(Hz)
2025-05-01 19:48:57,276 INFO: Run 65: mean=1.176e-05 V, std=2.372e-05 V, ptp=2.178e-04 V, NSD_med=2.258e-08 V/sqrt(Hz)
2025-05-01 19:48:57,959 INFO: Run 66: mean=1.109e-05 V, std=2.369e-05 V, ptp=2.241e-04 V, NSD_med=2.248e-08 V/sqrt(Hz)
2025-05-01 19:48:58,651 INFO: Run 67: mean=1.088e-05 V, std=2.382e-05 V, ptp=2.002e-04 V, NSD_med=2.249e-08 V/sqrt(Hz)
2025-05-01 19:48:59,340 INFO: Run 68: mean=1.212e-05 V, std=2.381e-05 V, ptp=2.168e-04 V, NSD_med=2.262e-08 V/sqrt(Hz)
2025-05-01 19:49:00,032 INFO: Run 69: mean=1.131e-05 V, std=2.367e-05 V, ptp=2.158e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:49:00,800 INFO: Run 70: mean=1.193e-05 V, std=2.351e-05 V, ptp=2.090e-04 V, NSD_med=2.252e-08 V/sqrt(Hz)
2025-05-01 19:49:01,637 INFO: Run 71: mean=1.231e-05 V, std=2.368e-05 V, ptp=2.197e-04 V, NSD_med=2.255e-08 V/sqrt(Hz)
2025-05-01 19:49:02,320 INFO: Run 72: mean=1.116e-05 V, std=2.365e-05 V, ptp=2.109e-04 V, NSD_med=2.249e-08 V/sqrt(Hz)
2025-05-01 19:49:03,008 INFO: Run 73: mean=1.054e-05 V, std=2.401e-05 V, ptp=2.217e-04 V, NSD_med=2.245e-08 V/sqrt(Hz)
2025-05-01 19:49:03,717 INFO: Run 74: mean=1.118e-05 V, std=2.427e-05 V, ptp=2.319e-04 V, NSD_med=2.266e-08 V/sqrt(Hz)
2025-05-01 19:49:04,413 INFO: Run 75: mean=1.193e-05 V, std=2.390e-05 V, ptp=2.139e-04 V, NSD_med=2.245e-08 V/sqrt(Hz)
2025-05-01 19:49:05,111 INFO: Run 76: mean=1.117e-05 V, std=2.396e-05 V, ptp=2.031e-04 V, NSD_med=2.249e-08 V/sqrt(Hz)
2025-05-01 19:49:05,804 INFO: Run 77: mean=1.140e-05 V, std=2.364e-05 V, ptp=2.310e-04 V, NSD_med=2.262e-08 V/sqrt(Hz)
2025-05-01 19:49:06,538 INFO: Run 78: mean=1.143e-05 V, std=2.365e-05 V, ptp=2.153e-04 V, NSD_med=2.243e-08 V/sqrt(Hz)
